id,first_name,last_name,city,rating,n_orders
41493,Анастасия,Баранова,Железнодорожный,5.0,3
41494,Степан,Пахомов,Мытищи,5.0,3
41495,Марк,Веселов,Балашиха,20.833333333333332,7
41496,Денис,Молчанов,Долгопрудный,5.0,1
41497,Арсений,Жуков,Балашиха,4.0,5
41498,Даниил,Кириллов,Балашиха,5.0,4
41499,Дарья,Зиновьева,Королев,5.0,2
41500,Максим,Морозов,Мытищи,5.0,1
41501,Савелий,Артемьев,Реутов,5.0,1
41502,Григорий,Лебедев,Королев,5.0,5
41503,Никита,Елисеев,Королев,5.0,3
41504,Тимофей,Андреев,Долгопрудный,3.0,2
41505,Алёна,Федосеева,Королев,5.0,2
41506,Глеб,Макаров,Долгопрудный,5.0,6
41507,Полина,Михайлова,Реутов,5.0,3
41508,Полина,Назарова,Москва,5.0,2
41509,Вероника,Осипова,Мытищи,5.0,2
41510,Кира,Герасимова,Реутов,4.666666666666667,3
41511,Стефания,Гаврилова,Железнодорожный,5.0,2
41512,Алиса,Архипова,Москва,5.0,1
41513,Александр,Фомичев,Люберцы,7.142857142857143,7
41514,Глеб,Князев,Мытищи,4.75,4
41515,Степан,Орлов,Реутов,5.0,3
41516,Ярослав,Миронов,Люберцы,5.0,6
41517,Денис,Крылов,Люберцы,50.5,2
41518,Иван,Князев,Железнодорожный,4.8,5
41519,Степан,Захаров,Железнодорожный,4.428571428571429,7
41520,Алексей,Фомичев,Балашиха,5.0,4
41521,Даниил,Самойлов,Балашиха,5.0,5
41522,Наталья,Морозова,Москва,5.0,5
41523,Виктория,Ефимова,Долгопрудный,4.75,4
41524,Яна,Русакова,Реутов,36.666666666666664,3
41525,Савелий,Шубин,Железнодорожный,5.0,4
41526,Яна,Соловьева,Долгопрудный,5.0,3
41527,Полина,Громова,Железнодорожный,4.666666666666667,3
41528,Алексей,Давыдов,Москва,4.833333333333333,7
41529,Никита,Баранов,Королев,5.0,2
41530,Константин,Шарапов,Балашиха,5.0,1
41531,Валерия,Шарова,Люберцы,3.6666666666666665,3
41532,Ярослав,Андреев,Балашиха,4.4,5
41533,Андрей,Бирюков,Балашиха,4.0,4
41534,Роман,Бобылев,Долгопрудный,5.0,2
41535,Кира,Цветкова,Долгопрудный,4.75,4
41536,Денис,Киселев,Москва,4.0,4
41537,Глеб,Селиверстов,Долгопрудный,3.6666666666666665,3
41538,Федор,Петров,Мытищи,3.4,5
41539,Маргарита,Пономарева,Долгопрудный,4.428571428571429,7
41540,Валерия,Куликова,Балашиха,5.0,3
41541,Тимофей,Королев,Долгопрудный,5.0,2
41542,Маргарита,Абрамова,Долгопрудный,4.0,4
41543,Матвей,Носков,Подольск,3.6666666666666665,3
41544,Лев,Алексеев,Долгопрудный,4.0,4
41545,Арина,Медведева,Москва,3.4,5
41546,Денис,Волков,Подольск,5.0,3
41547,Роман,Ильин,Химки,5.0,4
41548,Степан,Воробьев,Москва,5.0,3
41549,Валерия,Евдокимова,Долгопрудный,5.0,5
41550,София,Носова,Балашиха,4.333333333333333,6
41551,Иван,Попов,Долгопрудный,4.6,5
41552,Михаил,Блохин,Мытищи,5.0,4
41553,Анна,Тимофеева,Железнодорожный,4.4,5
41554,Роман,Ефремов,Москва,4.0,4
41555,Маргарита,Калинина,Долгопрудный,5.0,5
41556,Савелий,Попов,Королев,5.0,3
41557,Ева,Ефимова,Мытищи,5.0,5
41558,Тимофей,Кузьмин,Королев,1.0,1
41559,Марк,Беляев,Мытищи,4.833333333333333,6
41560,Илья,Пахомов,Железнодорожный,4.75,4
41561,Виктория,Федотова,Балашиха,3.5,6
41562,Дарья,Дроздова,Химки,100.0,1
41563,Алексей,Крылов,Королев,5.0,5
41564,Алиса,Юдина,Королев,5.0,4
41565,Мария,Гаврилова,Балашиха,4.8,5
41566,Ярослав,Григорьев,Реутов,,0
41567,Елизавета,Самсонова,Железнодорожный,5.0,2
41568,Михаил,Афанасьев,Химки,5.0,2
41569,Денис,Белов,Подольск,5.0,3
41570,Дарья,Петухова,Королев,5.0,1
41571,Маргарита,Федосеева,Химки,3.4,5
41572,Иван,Карпов,Королев,5.0,3
41573,Денис,Игнатьев,Королев,3.857142857142857,7
41574,Диана,Орехова,Железнодорожный,5.0,4
41575,Кира,Афанасьева,Балашиха,4.0,5
41576,Вероника,Капустина,Люберцы,5.0,2
41577,Стефания,Бобылева,Подольск,5.0,2
41578,Владислав,Гусев,Королев,5.0,3
41579,Михаил,Якушев,Химки,5.0,1
41580,Виктория,Новикова,Москва,4.666666666666667,3
41581,Ксения,Сидорова,Долгопрудный,5.0,4
41582,Максим,Ситников,Королев,4.0,4
41583,Александр,Федоров,Железнодорожный,3.5714285714285716,7
41584,Даниил,Бирюков,Подольск,5.0,7
41585,Тимофей,Кузьмин,Подольск,5.0,2
41586,Арсений,Тарасов,Мытищи,5.0,1
41587,Наталья,Наумова,Королев,5.0,1
41588,Илья,Якушев,Железнодорожный,5.0,3
41589,Кира,Лихачева,Химки,5.0,3
41590,Милана,Ларионова,Москва,8.75,4
41591,Алексей,Фомичев,Королев,3.75,4
41592,Ксения,Тимофеева,Королев,,0
41593,Злата,Гордеева,Реутов,5.0,6
41594,Максим,Воробьев,Химки,5.0,5
41595,Вероника,Дроздова,Реутов,4.666666666666667,7
41596,Стефания,Шашкова,Москва,5.0,4
41597,Егор,Комаров,Мытищи,4.0,1
41598,Виктория,Беспалова,Королев,4.4,6
41599,Ульяна,Куликова,Балашиха,5.0,2
41600,Наталья,Авдеева,Балашиха,5.0,1
41601,Алексей,Захаров,Балашиха,4.0,4
41602,Марк,Соболев,Долгопрудный,5.0,4
41603,Егор,Субботин,Подольск,5.0,3
41604,Анна,Чернова,Москва,4.75,4
41605,Кира,Носкова,Люберцы,5.0,3
41606,Маргарита,Прохорова,Подольск,42.8,7
41607,Александра,Ситникова,Люберцы,5.0,5
41608,Ева,Виноградова,Долгопрудный,4.2,5
41609,Александр,Кудряшов,Подольск,5.0,3
41610,Лев,Родионов,Москва,4.2,5
41611,Анастасия,Владимирова,Подольск,5.0,3
41612,Матвей,Рыбаков,Королев,4.666666666666667,3
41613,Диана,Бурова,Долгопрудный,4.0,1
41614,Наталья,Русакова,Мытищи,5.0,2
41615,Кирилл,Третьяков,Балашиха,5.0,6
41616,Денис,Селезнев,Долгопрудный,5.0,5
41617,Михаил,Степанов,Подольск,4.714285714285714,7
41618,Ярослав,Шаров,Мытищи,5.0,7
41619,Никита,Аксенов,Москва,52.0,2
41620,Кира,Мартынова,Подольск,5.0,3
41621,Ярослав,Павлов,Реутов,3.875,8
41622,Василиса,Ермакова,Москва,5.0,2
41623,Ксения,Харитонова,Химки,4.0,5
41624,Андрей,Андреев,Москва,5.0,2
41625,Роман,Фомин,Подольск,5.0,4
41626,Алексей,Туров,Химки,4.0,4
41627,Алёна,Дорофеева,Долгопрудный,5.0,2
41628,Милана,Дмитриева,Люберцы,4.2,5
41629,Арсений,Брагин,Подольск,4.571428571428571,7
41630,Константин,Горбачев,Мытищи,5.0,3
41631,Владислав,Алексеев,Подольск,3.0,3
41632,Диана,Куликова,Королев,5.0,4
41633,Алексей,Миронов,Долгопрудный,3.3333333333333335,4
41634,Максим,Игнатов,Балашиха,5.0,6
41635,Милана,Чернова,Москва,5.0,5
41636,Максим,Соболев,Королев,5.0,2
41637,Кирилл,Карпов,Королев,,0
41638,Стефания,Захарова,Москва,5.0,4
41639,Милана,Михайлова,Балашиха,4.142857142857143,8
41640,Демид,Соколов,Реутов,5.0,1
41641,Арина,Семенова,Подольск,4.333333333333333,7
41642,Виктор,Симонов,Мытищи,3.5,2
41643,Яна,Зимина,Подольск,4.75,4
41644,Андрей,Игнатов,Мытищи,28.25,8
41645,Арсений,Давыдов,Балашиха,4.0,5
41646,Вероника,Третьякова,Балашиха,5.0,3
41647,Маргарита,Боброва,Долгопрудный,5.0,3
41648,Максим,Михайлов,Москва,50.5,2
41649,Марк,Федоров,Железнодорожный,4.666666666666667,4
41650,Ульяна,Некрасова,Химки,3.6666666666666665,3
41651,Степан,Рыбаков,Балашиха,5.0,2
41652,Виктория,Суворова,Балашиха,5.0,5
41653,Константин,Назаров,Балашиха,5.0,3
41654,Глеб,Макаров,Балашиха,5.0,4
41655,Александра,Афанасьева,Мытищи,5.0,4
41656,Тимофей,Фомичев,Москва,5.0,3
41657,Тимофей,Якушев,Москва,5.0,3
41658,Тимофей,Авдеев,Королев,52.5,2
41659,Василиса,Белоусова,Подольск,3.6666666666666665,3
41660,Александра,Дьячкова,Реутов,4.333333333333333,6
41661,Иван,Тарасов,Химки,5.0,1
41662,Ева,Евдокимова,Реутов,5.0,2
41663,Полина,Одинцова,Долгопрудный,5.0,3
41664,Владислав,Емельянов,Балашиха,5.0,6
41665,Андрей,Исаев,Реутов,5.0,3
41666,Виктор,Данилов,Реутов,4.5,2
41667,Кирилл,Котов,Химки,3.0,2
41668,Артем,Белозеров,Балашиха,5.0,2
41669,Матвей,Бирюков,Мытищи,5.0,3
41670,Даниил,Степанов,Балашиха,5.0,4
41671,Карина,Кириллова,Долгопрудный,5.0,5
41672,Елизавета,Корнилова,Балашиха,5.0,2
41673,Иван,Денисов,Подольск,3.857142857142857,8
41674,Алёна,Носова,Долгопрудный,5.0,5
41675,Дарья,Константинова,Железнодорожный,5.0,3
41676,Даниил,Ларионов,Реутов,,0
41677,Стефания,Карпова,Мытищи,5.0,2
41678,Артем,Дементьев,Королев,5.0,7
41679,Федор,Пахомов,Реутов,5.0,4
41680,Егор,Зыков,Балашиха,5.0,3
41681,Матвей,Ларионов,Балашиха,4.75,4
41682,Ева,Гущина,Люберцы,5.0,1
41683,Алексей,Владимиров,Москва,5.0,3
